pairs,scores_lh_prev,coref_label
"('37_4ecbplus.xml_49', '37_1ecbplus.xml_46')",0,1
"('37_4ecbplus.xml_49', '37_2ecbplus.xml_11')",0,1
"('37_4ecbplus.xml_49', '37_2ecbplus.xml_13')",1,1
"('37_4ecbplus.xml_49', '37_3ecbplus.xml_13')",0,1
"('37_4ecbplus.xml_49', '37_3ecbplus.xml_15')",1,1
"('37_4ecbplus.xml_49', '37_3ecbplus.xml_9')",0,1
"('37_4ecbplus.xml_49', '37_4ecbplus.xml_37')",1,1
"('37_4ecbplus.xml_50', '37_10ecbplus.xml_8')",1,1
"('37_4ecbplus.xml_50', '37_11ecbplus.xml_10')",1,1
"('37_4ecbplus.xml_50', '37_11ecbplus.xml_12')",0,1
"('37_4ecbplus.xml_50', '37_11ecbplus.xml_15')",0,1
"('37_4ecbplus.xml_50', '37_12ecbplus.xml_9')",1,1
"('37_4ecbplus.xml_50', '37_13ecbplus.xml_11')",1,1
"('37_4ecbplus.xml_50', '37_13ecbplus.xml_14')",0,1
"('37_4ecbplus.xml_50', '37_14ecbplus.xml_7')",0,1
"('37_4ecbplus.xml_50', '37_14ecbplus.xml_9')",0,1
"('37_4ecbplus.xml_50', '37_2ecbplus.xml_12')",0,1
"('37_4ecbplus.xml_50', '37_2ecbplus.xml_14')",0,1
"('37_4ecbplus.xml_50', '37_3ecbplus.xml_14')",0,1
"('37_4ecbplus.xml_50', '37_3ecbplus.xml_16')",0,1
"('37_4ecbplus.xml_50', '37_4ecbplus.xml_38')",0,1
"('37_4ecbplus.xml_62', '37_10ecbplus.xml_76')",0,1
"('37_4ecbplus.xml_62', '37_1ecbplus.xml_74')",0,1
"('37_4ecbplus.xml_63', '37_10ecbplus.xml_75')",1,1
"('37_4ecbplus.xml_63', '37_1ecbplus.xml_73')",0,1
"('37_4ecbplus.xml_64', '37_12ecbplus.xml_10')",0,1
"('37_4ecbplus.xml_64', '37_14ecbplus.xml_12')",0,1
"('37_4ecbplus.xml_64', '37_14ecbplus.xml_56')",0,1
"('37_4ecbplus.xml_64', '37_4ecbplus.xml_40')",0,1
"('37_5ecbplus.xml_14', '37_10ecbplus.xml_17')",0,1
"('37_5ecbplus.xml_14', '37_13ecbplus.xml_15')",0,1
"('37_5ecbplus.xml_14', '37_14ecbplus.xml_11')",0,1
"('37_5ecbplus.xml_14', '37_1ecbplus.xml_44')",1,1
"('37_5ecbplus.xml_14', '37_1ecbplus.xml_49')",0,1
"('37_5ecbplus.xml_14', '37_2ecbplus.xml_16')",0,1
"('37_5ecbplus.xml_14', '37_3ecbplus.xml_10')",1,1
"('37_5ecbplus.xml_14', '37_3ecbplus.xml_17')",0,1
"('37_5ecbplus.xml_14', '37_4ecbplus.xml_41')",0,1
"('37_5ecbplus.xml_14', '37_4ecbplus.xml_48')",0,1
"('37_5ecbplus.xml_15', '37_10ecbplus.xml_15')",0,1
"('37_5ecbplus.xml_15', '37_10ecbplus.xml_7')",0,1
"('37_5ecbplus.xml_15', '37_11ecbplus.xml_14')",0,1
"('37_5ecbplus.xml_15', '37_11ecbplus.xml_9')",1,1
"('37_5ecbplus.xml_15', '37_12ecbplus.xml_24')",1,1
"('37_5ecbplus.xml_15', '37_14ecbplus.xml_51')",0,1
"('37_5ecbplus.xml_15', '37_2ecbplus.xml_11')",0,1
"('37_5ecbplus.xml_15', '37_2ecbplus.xml_13')",1,1
"('37_5ecbplus.xml_15', '37_3ecbplus.xml_13')",0,1
"('37_5ecbplus.xml_15', '37_3ecbplus.xml_15')",0,1
"('37_5ecbplus.xml_15', '37_4ecbplus.xml_37')",0,1
"('37_5ecbplus.xml_15', '37_4ecbplus.xml_49')",0,1
"('37_5ecbplus.xml_16', '37_10ecbplus.xml_8')",0,1
"('37_5ecbplus.xml_16', '37_11ecbplus.xml_10')",0,1
"('37_5ecbplus.xml_16', '37_11ecbplus.xml_12')",0,1
"('37_5ecbplus.xml_16', '37_11ecbplus.xml_15')",0,1
"('37_5ecbplus.xml_16', '37_12ecbplus.xml_9')",0,1
"('37_5ecbplus.xml_16', '37_13ecbplus.xml_11')",0,1
"('37_5ecbplus.xml_16', '37_13ecbplus.xml_14')",1,1
"('37_5ecbplus.xml_16', '37_14ecbplus.xml_7')",1,1
"('37_5ecbplus.xml_16', '37_14ecbplus.xml_9')",1,1
"('37_5ecbplus.xml_16', '37_2ecbplus.xml_12')",0,1
"('37_5ecbplus.xml_16', '37_2ecbplus.xml_14')",1,1
"('37_5ecbplus.xml_16', '37_3ecbplus.xml_14')",1,1
"('37_5ecbplus.xml_16', '37_3ecbplus.xml_16')",0,1
"('37_5ecbplus.xml_16', '37_4ecbplus.xml_38')",1,1
"('37_5ecbplus.xml_16', '37_4ecbplus.xml_50')",1,1
"('37_5ecbplus.xml_17', '37_10ecbplus.xml_15')",0,1
"('37_5ecbplus.xml_17', '37_10ecbplus.xml_7')",1,1
"('37_5ecbplus.xml_17', '37_11ecbplus.xml_14')",0,1
"('37_5ecbplus.xml_17', '37_11ecbplus.xml_9')",0,1
"('37_5ecbplus.xml_17', '37_12ecbplus.xml_24')",1,1
"('37_5ecbplus.xml_17', '37_12ecbplus.xml_25')",0,1
"('37_5ecbplus.xml_17', '37_13ecbplus.xml_10')",1,1
"('37_5ecbplus.xml_17', '37_13ecbplus.xml_12')",0,1
"('37_5ecbplus.xml_17', '37_14ecbplus.xml_51')",1,1
"('37_5ecbplus.xml_17', '37_14ecbplus.xml_8')",0,1
"('37_5ecbplus.xml_17', '37_1ecbplus.xml_46')",1,1
"('37_5ecbplus.xml_17', '37_2ecbplus.xml_11')",1,1
"('37_5ecbplus.xml_17', '37_2ecbplus.xml_13')",1,1
"('37_5ecbplus.xml_17', '37_3ecbplus.xml_13')",0,1
"('37_5ecbplus.xml_17', '37_3ecbplus.xml_15')",0,1
"('37_5ecbplus.xml_17', '37_3ecbplus.xml_9')",1,1
"('37_5ecbplus.xml_17', '37_4ecbplus.xml_37')",1,1
"('37_5ecbplus.xml_17', '37_4ecbplus.xml_49')",1,1
"('37_5ecbplus.xml_17', '37_5ecbplus.xml_15')",0,1
"('37_5ecbplus.xml_19', '37_10ecbplus.xml_8')",0,1
"('37_5ecbplus.xml_19', '37_11ecbplus.xml_10')",0,1
"('37_5ecbplus.xml_19', '37_11ecbplus.xml_12')",0,1
"('37_5ecbplus.xml_19', '37_11ecbplus.xml_15')",1,1
"('37_5ecbplus.xml_19', '37_12ecbplus.xml_7')",0,1
"('37_5ecbplus.xml_19', '37_12ecbplus.xml_9')",0,1
"('37_5ecbplus.xml_19', '37_13ecbplus.xml_11')",1,1
"('37_5ecbplus.xml_19', '37_13ecbplus.xml_14')",0,1
"('37_5ecbplus.xml_19', '37_14ecbplus.xml_7')",0,1
"('37_5ecbplus.xml_19', '37_14ecbplus.xml_9')",0,1
"('37_5ecbplus.xml_19', '37_2ecbplus.xml_12')",1,1
"('37_5ecbplus.xml_19', '37_2ecbplus.xml_14')",0,1
"('37_5ecbplus.xml_19', '37_3ecbplus.xml_14')",0,1
"('37_5ecbplus.xml_19', '37_3ecbplus.xml_16')",0,1
"('37_5ecbplus.xml_19', '37_4ecbplus.xml_38')",0,1
"('37_5ecbplus.xml_19', '37_4ecbplus.xml_50')",1,1
"('37_5ecbplus.xml_19', '37_5ecbplus.xml_16')",0,1
"('37_5ecbplus.xml_20', '37_10ecbplus.xml_17')",1,1
"('37_5ecbplus.xml_20', '37_13ecbplus.xml_15')",0,1
"('37_5ecbplus.xml_20', '37_1ecbplus.xml_49')",1,1
"('37_5ecbplus.xml_20', '37_2ecbplus.xml_16')",1,1
"('37_5ecbplus.xml_20', '37_3ecbplus.xml_10')",0,1
"('37_5ecbplus.xml_20', '37_3ecbplus.xml_17')",0,1
"('37_5ecbplus.xml_20', '37_4ecbplus.xml_41')",1,1
"('37_5ecbplus.xml_20', '37_4ecbplus.xml_48')",1,1
"('37_5ecbplus.xml_20', '37_5ecbplus.xml_14')",1,1
"('37_6ecbplus.xml_11', '37_11ecbplus.xml_14')",1,1
"('37_6ecbplus.xml_11', '37_12ecbplus.xml_24')",1,1
"('37_6ecbplus.xml_11', '37_12ecbplus.xml_25')",1,1
"('37_6ecbplus.xml_11', '37_13ecbplus.xml_10')",0,1
"('37_6ecbplus.xml_11', '37_13ecbplus.xml_12')",1,1
"('37_6ecbplus.xml_11', '37_14ecbplus.xml_8')",1,1
"('37_6ecbplus.xml_11', '37_1ecbplus.xml_46')",0,1
"('37_6ecbplus.xml_11', '37_2ecbplus.xml_13')",1,1
"('37_6ecbplus.xml_11', '37_3ecbplus.xml_15')",1,1
"('37_6ecbplus.xml_11', '37_3ecbplus.xml_9')",1,1
"('37_6ecbplus.xml_11', '37_4ecbplus.xml_37')",1,1
"('37_6ecbplus.xml_11', '37_4ecbplus.xml_49')",1,1
"('37_6ecbplus.xml_11', '37_5ecbplus.xml_17')",1,1
"('37_6ecbplus.xml_12', '37_3ecbplus.xml_12')",1,1
"('37_6ecbplus.xml_13', '37_10ecbplus.xml_15')",0,1
"('37_6ecbplus.xml_13', '37_10ecbplus.xml_7')",1,1
"('37_6ecbplus.xml_13', '37_11ecbplus.xml_14')",1,1
"('37_6ecbplus.xml_13', '37_11ecbplus.xml_9')",1,1
"('37_6ecbplus.xml_13', '37_12ecbplus.xml_24')",1,1
"('37_6ecbplus.xml_13', '37_12ecbplus.xml_25')",1,1
"('37_6ecbplus.xml_13', '37_13ecbplus.xml_10')",1,1
"('37_6ecbplus.xml_13', '37_13ecbplus.xml_12')",1,1
"('37_6ecbplus.xml_13', '37_14ecbplus.xml_51')",1,1
"('37_6ecbplus.xml_13', '37_14ecbplus.xml_8')",1,1
"('37_6ecbplus.xml_13', '37_1ecbplus.xml_46')",1,1
"('37_6ecbplus.xml_13', '37_2ecbplus.xml_11')",1,1
"('37_6ecbplus.xml_13', '37_2ecbplus.xml_13')",1,1
"('37_6ecbplus.xml_13', '37_3ecbplus.xml_13')",1,1
"('37_6ecbplus.xml_13', '37_3ecbplus.xml_15')",1,1
"('37_6ecbplus.xml_13', '37_3ecbplus.xml_9')",1,1
"('37_6ecbplus.xml_13', '37_4ecbplus.xml_37')",1,1
"('37_6ecbplus.xml_13', '37_4ecbplus.xml_49')",1,1
"('37_6ecbplus.xml_13', '37_5ecbplus.xml_15')",1,1
"('37_6ecbplus.xml_13', '37_5ecbplus.xml_17')",1,1
"('37_6ecbplus.xml_13', '37_6ecbplus.xml_11')",1,1
"('37_6ecbplus.xml_14', '37_10ecbplus.xml_8')",1,1
"('37_6ecbplus.xml_14', '37_11ecbplus.xml_10')",1,1
"('37_6ecbplus.xml_14', '37_11ecbplus.xml_12')",1,1
"('37_6ecbplus.xml_14', '37_11ecbplus.xml_15')",1,1
"('37_6ecbplus.xml_14', '37_12ecbplus.xml_9')",1,1
"('37_6ecbplus.xml_14', '37_13ecbplus.xml_11')",1,1
"('37_6ecbplus.xml_14', '37_13ecbplus.xml_14')",1,1
"('37_6ecbplus.xml_14', '37_14ecbplus.xml_7')",1,1
"('37_6ecbplus.xml_14', '37_14ecbplus.xml_9')",1,1
"('37_6ecbplus.xml_14', '37_2ecbplus.xml_12')",1,1
"('37_6ecbplus.xml_14', '37_2ecbplus.xml_14')",1,1
"('37_6ecbplus.xml_14', '37_3ecbplus.xml_14')",1,1
"('37_6ecbplus.xml_14', '37_3ecbplus.xml_16')",1,1
"('37_6ecbplus.xml_14', '37_4ecbplus.xml_38')",1,1
"('37_6ecbplus.xml_14', '37_4ecbplus.xml_50')",1,1
"('37_6ecbplus.xml_14', '37_5ecbplus.xml_16')",1,1
"('37_6ecbplus.xml_14', '37_5ecbplus.xml_19')",1,1
"('37_6ecbplus.xml_15', '37_1ecbplus.xml_47')",0,1
"('37_6ecbplus.xml_15', '37_4ecbplus.xml_42')",1,1
"('37_6ecbplus.xml_16', '37_1ecbplus.xml_43')",1,1
"('37_6ecbplus.xml_17', '37_1ecbplus.xml_48')",1,1
"('37_6ecbplus.xml_17', '37_1ecbplus.xml_72')",1,1
"('37_6ecbplus.xml_17', '37_2ecbplus.xml_15')",1,1
"('37_6ecbplus.xml_17', '37_3ecbplus.xml_88')",0,1
"('37_6ecbplus.xml_17', '37_3ecbplus.xml_89')",1,1
"('37_6ecbplus.xml_18', '37_10ecbplus.xml_17')",1,1
"('37_6ecbplus.xml_18', '37_13ecbplus.xml_15')",1,1
"('37_6ecbplus.xml_18', '37_14ecbplus.xml_11')",0,1
"('37_6ecbplus.xml_18', '37_1ecbplus.xml_44')",0,1
"('37_6ecbplus.xml_18', '37_1ecbplus.xml_49')",1,1
"('37_6ecbplus.xml_18', '37_2ecbplus.xml_16')",1,1
"('37_6ecbplus.xml_18', '37_3ecbplus.xml_10')",1,1
"('37_6ecbplus.xml_18', '37_3ecbplus.xml_17')",1,1
"('37_6ecbplus.xml_18', '37_4ecbplus.xml_41')",1,1
"('37_6ecbplus.xml_18', '37_5ecbplus.xml_14')",1,1
"('37_6ecbplus.xml_18', '37_5ecbplus.xml_20')",1,1
"('37_6ecbplus.xml_19', '37_10ecbplus.xml_15')",1,1
"('37_6ecbplus.xml_19', '37_10ecbplus.xml_7')",1,1
"('37_6ecbplus.xml_19', '37_11ecbplus.xml_14')",1,1
"('37_6ecbplus.xml_19', '37_11ecbplus.xml_9')",1,1
"('37_6ecbplus.xml_19', '37_12ecbplus.xml_24')",1,1
"('37_6ecbplus.xml_19', '37_13ecbplus.xml_12')",1,1
"('37_6ecbplus.xml_19', '37_14ecbplus.xml_51')",1,1
"('37_6ecbplus.xml_19', '37_14ecbplus.xml_8')",1,1
"('37_6ecbplus.xml_19', '37_1ecbplus.xml_45')",1,1
"('37_6ecbplus.xml_19', '37_1ecbplus.xml_46')",1,1
"('37_6ecbplus.xml_19', '37_2ecbplus.xml_11')",1,1
"('37_6ecbplus.xml_19', '37_2ecbplus.xml_13')",1,1
"('37_6ecbplus.xml_19', '37_3ecbplus.xml_13')",1,1
"('37_6ecbplus.xml_19', '37_3ecbplus.xml_15')",1,1
"('37_6ecbplus.xml_19', '37_3ecbplus.xml_9')",1,1
"('37_6ecbplus.xml_19', '37_4ecbplus.xml_37')",1,1
"('37_6ecbplus.xml_19', '37_5ecbplus.xml_15')",1,1
"('37_6ecbplus.xml_19', '37_5ecbplus.xml_17')",1,1
"('37_6ecbplus.xml_20', '37_10ecbplus.xml_8')",1,1
"('37_6ecbplus.xml_20', '37_11ecbplus.xml_10')",1,1
"('37_6ecbplus.xml_20', '37_11ecbplus.xml_15')",1,1
"('37_6ecbplus.xml_20', '37_12ecbplus.xml_9')",1,1
"('37_6ecbplus.xml_20', '37_13ecbplus.xml_14')",1,1
"('37_6ecbplus.xml_20', '37_14ecbplus.xml_7')",1,1
"('37_6ecbplus.xml_20', '37_14ecbplus.xml_9')",1,1
"('37_6ecbplus.xml_20', '37_2ecbplus.xml_12')",1,1
"('37_6ecbplus.xml_20', '37_2ecbplus.xml_14')",1,1
"('37_6ecbplus.xml_20', '37_3ecbplus.xml_14')",1,1
"('37_6ecbplus.xml_20', '37_3ecbplus.xml_16')",1,1
"('37_6ecbplus.xml_20', '37_4ecbplus.xml_38')",1,1
"('37_6ecbplus.xml_20', '37_5ecbplus.xml_16')",1,1
"('37_6ecbplus.xml_20', '37_5ecbplus.xml_19')",1,1
"('37_6ecbplus.xml_21', '37_4ecbplus.xml_39')",1,1
"('37_6ecbplus.xml_51', '37_3ecbplus.xml_12')",1,1
"('37_6ecbplus.xml_51', '37_6ecbplus.xml_12')",1,1
"('37_7ecbplus.xml_13', '37_11ecbplus.xml_14')",1,1
"('37_7ecbplus.xml_13', '37_12ecbplus.xml_24')",1,1
"('37_7ecbplus.xml_13', '37_12ecbplus.xml_25')",1,1
"('37_7ecbplus.xml_13', '37_13ecbplus.xml_10')",1,1
"('37_7ecbplus.xml_13', '37_13ecbplus.xml_12')",1,1
"('37_7ecbplus.xml_13', '37_14ecbplus.xml_8')",1,1
"('37_7ecbplus.xml_13', '37_1ecbplus.xml_46')",1,1
"('37_7ecbplus.xml_13', '37_2ecbplus.xml_13')",1,1
"('37_7ecbplus.xml_13', '37_3ecbplus.xml_15')",1,1
"('37_7ecbplus.xml_13', '37_3ecbplus.xml_9')",1,1
"('37_7ecbplus.xml_13', '37_4ecbplus.xml_37')",1,1
"('37_7ecbplus.xml_13', '37_4ecbplus.xml_49')",1,1
"('37_7ecbplus.xml_13', '37_5ecbplus.xml_17')",1,1
"('37_7ecbplus.xml_13', '37_6ecbplus.xml_11')",1,1
"('37_7ecbplus.xml_13', '37_6ecbplus.xml_13')",1,1
"('37_7ecbplus.xml_13', '37_6ecbplus.xml_19')",1,1
"('37_7ecbplus.xml_14', '37_13ecbplus.xml_15')",1,1
"('37_7ecbplus.xml_14', '37_14ecbplus.xml_11')",1,1
"('37_7ecbplus.xml_14', '37_1ecbplus.xml_44')",1,1
"('37_7ecbplus.xml_14', '37_1ecbplus.xml_49')",1,1
"('37_7ecbplus.xml_14', '37_2ecbplus.xml_16')",1,1
"('37_7ecbplus.xml_14', '37_3ecbplus.xml_10')",1,1
"('37_7ecbplus.xml_14', '37_3ecbplus.xml_17')",1,1
"('37_7ecbplus.xml_14', '37_4ecbplus.xml_41')",1,1
"('37_7ecbplus.xml_14', '37_4ecbplus.xml_48')",1,1
"('37_7ecbplus.xml_14', '37_5ecbplus.xml_14')",1,1
"('37_7ecbplus.xml_14', '37_5ecbplus.xml_20')",1,1
"('37_7ecbplus.xml_14', '37_6ecbplus.xml_18')",1,1
"('37_7ecbplus.xml_15', '37_10ecbplus.xml_17')",1,1
"('37_7ecbplus.xml_15', '37_13ecbplus.xml_15')",1,1
"('37_7ecbplus.xml_15', '37_14ecbplus.xml_11')",1,1
"('37_7ecbplus.xml_15', '37_1ecbplus.xml_44')",1,1
"('37_7ecbplus.xml_15', '37_1ecbplus.xml_49')",1,1
"('37_7ecbplus.xml_15', '37_2ecbplus.xml_16')",1,1
"('37_7ecbplus.xml_15', '37_3ecbplus.xml_10')",1,1
"('37_7ecbplus.xml_15', '37_3ecbplus.xml_17')",1,1
"('37_7ecbplus.xml_15', '37_4ecbplus.xml_41')",1,1
"('37_7ecbplus.xml_15', '37_4ecbplus.xml_48')",0,1
"('37_7ecbplus.xml_15', '37_5ecbplus.xml_14')",1,1
"('37_7ecbplus.xml_15', '37_5ecbplus.xml_20')",1,1
"('37_7ecbplus.xml_15', '37_6ecbplus.xml_18')",1,1
"('37_7ecbplus.xml_15', '37_7ecbplus.xml_14')",1,1
"('37_7ecbplus.xml_16', '37_1ecbplus.xml_47')",1,1
"('37_7ecbplus.xml_16', '37_4ecbplus.xml_42')",1,1
"('37_7ecbplus.xml_16', '37_6ecbplus.xml_15')",1,1
"('37_7ecbplus.xml_17', '37_10ecbplus.xml_15')",0,1
"('37_7ecbplus.xml_17', '37_10ecbplus.xml_7')",1,1
"('37_7ecbplus.xml_17', '37_11ecbplus.xml_14')",1,1
"('37_7ecbplus.xml_17', '37_11ecbplus.xml_9')",1,1
"('37_7ecbplus.xml_17', '37_12ecbplus.xml_24')",1,1
"('37_7ecbplus.xml_17', '37_12ecbplus.xml_25')",1,1
"('37_7ecbplus.xml_17', '37_13ecbplus.xml_10')",1,1
"('37_7ecbplus.xml_17', '37_13ecbplus.xml_12')",1,1
"('37_7ecbplus.xml_17', '37_14ecbplus.xml_51')",1,1
"('37_7ecbplus.xml_17', '37_14ecbplus.xml_8')",1,1
"('37_7ecbplus.xml_17', '37_1ecbplus.xml_46')",1,1
"('37_7ecbplus.xml_17', '37_2ecbplus.xml_11')",1,1
"('37_7ecbplus.xml_17', '37_2ecbplus.xml_13')",1,1
"('37_7ecbplus.xml_17', '37_3ecbplus.xml_13')",0,1
"('37_7ecbplus.xml_17', '37_3ecbplus.xml_15')",0,1
"('37_7ecbplus.xml_17', '37_3ecbplus.xml_9')",0,1
"('37_7ecbplus.xml_17', '37_4ecbplus.xml_37')",1,1
"('37_7ecbplus.xml_17', '37_4ecbplus.xml_49')",0,1
"('37_7ecbplus.xml_17', '37_5ecbplus.xml_15')",0,1
"('37_7ecbplus.xml_17', '37_5ecbplus.xml_17')",0,1
"('37_7ecbplus.xml_17', '37_6ecbplus.xml_11')",1,1
"('37_7ecbplus.xml_17', '37_6ecbplus.xml_13')",0,1
"('37_7ecbplus.xml_17', '37_6ecbplus.xml_19')",0,1
"('37_7ecbplus.xml_17', '37_7ecbplus.xml_13')",1,1
"('37_7ecbplus.xml_18', '37_10ecbplus.xml_8')",1,1
"('37_7ecbplus.xml_18', '37_11ecbplus.xml_10')",1,1
"('37_7ecbplus.xml_18', '37_11ecbplus.xml_12')",1,1
"('37_7ecbplus.xml_18', '37_11ecbplus.xml_15')",1,1
"('37_7ecbplus.xml_18', '37_12ecbplus.xml_7')",1,1
"('37_7ecbplus.xml_18', '37_12ecbplus.xml_9')",1,1
"('37_7ecbplus.xml_18', '37_13ecbplus.xml_11')",1,1
"('37_7ecbplus.xml_18', '37_13ecbplus.xml_14')",1,1
"('37_7ecbplus.xml_18', '37_14ecbplus.xml_7')",1,1
"('37_7ecbplus.xml_18', '37_14ecbplus.xml_9')",0,1
"('37_7ecbplus.xml_18', '37_2ecbplus.xml_12')",0,1
"('37_7ecbplus.xml_18', '37_2ecbplus.xml_14')",1,1
"('37_7ecbplus.xml_18', '37_3ecbplus.xml_14')",1,1
"('37_7ecbplus.xml_18', '37_3ecbplus.xml_16')",1,1
"('37_7ecbplus.xml_18', '37_4ecbplus.xml_38')",1,1
"('37_7ecbplus.xml_18', '37_4ecbplus.xml_50')",1,1
"('37_7ecbplus.xml_18', '37_5ecbplus.xml_16')",1,1
"('37_7ecbplus.xml_18', '37_5ecbplus.xml_19')",1,1
"('37_7ecbplus.xml_18', '37_6ecbplus.xml_14')",1,1
"('37_7ecbplus.xml_18', '37_6ecbplus.xml_20')",1,1
"('37_7ecbplus.xml_19', '37_10ecbplus.xml_15')",1,1
"('37_7ecbplus.xml_19', '37_10ecbplus.xml_7')",1,1
"('37_7ecbplus.xml_19', '37_11ecbplus.xml_14')",1,1
"('37_7ecbplus.xml_19', '37_11ecbplus.xml_9')",1,1
"('37_7ecbplus.xml_19', '37_12ecbplus.xml_24')",1,1
"('37_7ecbplus.xml_19', '37_12ecbplus.xml_25')",1,1
"('37_7ecbplus.xml_19', '37_13ecbplus.xml_10')",1,1
"('37_7ecbplus.xml_19', '37_13ecbplus.xml_12')",1,1
"('37_7ecbplus.xml_19', '37_14ecbplus.xml_51')",1,1
"('37_7ecbplus.xml_19', '37_14ecbplus.xml_8')",1,1
"('37_7ecbplus.xml_19', '37_1ecbplus.xml_46')",1,1
"('37_7ecbplus.xml_19', '37_2ecbplus.xml_11')",1,1
"('37_7ecbplus.xml_19', '37_2ecbplus.xml_13')",1,1
"('37_7ecbplus.xml_19', '37_3ecbplus.xml_13')",1,1
"('37_7ecbplus.xml_19', '37_3ecbplus.xml_15')",1,1
"('37_7ecbplus.xml_19', '37_3ecbplus.xml_9')",1,1
"('37_7ecbplus.xml_19', '37_4ecbplus.xml_37')",1,1
"('37_7ecbplus.xml_19', '37_4ecbplus.xml_49')",1,1
"('37_7ecbplus.xml_19', '37_5ecbplus.xml_15')",1,1
"('37_7ecbplus.xml_19', '37_5ecbplus.xml_17')",1,1
"('37_7ecbplus.xml_19', '37_6ecbplus.xml_11')",0,1
"('37_7ecbplus.xml_19', '37_6ecbplus.xml_13')",1,1
"('37_7ecbplus.xml_19', '37_6ecbplus.xml_19')",1,1
"('37_7ecbplus.xml_19', '37_7ecbplus.xml_13')",1,1
"('37_7ecbplus.xml_19', '37_7ecbplus.xml_17')",1,1
"('37_7ecbplus.xml_20', '37_10ecbplus.xml_8')",1,1
"('37_7ecbplus.xml_20', '37_11ecbplus.xml_10')",1,1
"('37_7ecbplus.xml_20', '37_11ecbplus.xml_12')",1,1
"('37_7ecbplus.xml_20', '37_11ecbplus.xml_15')",1,1
"('37_7ecbplus.xml_20', '37_12ecbplus.xml_9')",1,1
"('37_7ecbplus.xml_20', '37_13ecbplus.xml_11')",1,1
"('37_7ecbplus.xml_20', '37_13ecbplus.xml_14')",1,1
"('37_7ecbplus.xml_20', '37_14ecbplus.xml_7')",1,1
"('37_7ecbplus.xml_20', '37_14ecbplus.xml_9')",1,1
"('37_7ecbplus.xml_20', '37_2ecbplus.xml_12')",1,1
"('37_7ecbplus.xml_20', '37_2ecbplus.xml_14')",1,1
"('37_7ecbplus.xml_20', '37_3ecbplus.xml_14')",1,1
"('37_7ecbplus.xml_20', '37_3ecbplus.xml_16')",1,1
"('37_7ecbplus.xml_20', '37_4ecbplus.xml_38')",1,1
"('37_7ecbplus.xml_20', '37_4ecbplus.xml_50')",1,1
"('37_7ecbplus.xml_20', '37_5ecbplus.xml_16')",1,1
"('37_7ecbplus.xml_20', '37_5ecbplus.xml_19')",1,1
"('37_7ecbplus.xml_20', '37_6ecbplus.xml_14')",1,1
"('37_7ecbplus.xml_20', '37_6ecbplus.xml_20')",1,1
"('37_7ecbplus.xml_20', '37_7ecbplus.xml_18')",1,1
"('37_8ecbplus.xml_10', '37_10ecbplus.xml_8')",1,1
"('37_8ecbplus.xml_10', '37_11ecbplus.xml_10')",1,1
"('37_8ecbplus.xml_10', '37_11ecbplus.xml_12')",0,1
"('37_8ecbplus.xml_10', '37_11ecbplus.xml_15')",1,1
"('37_8ecbplus.xml_10', '37_12ecbplus.xml_9')",1,1
"('37_8ecbplus.xml_10', '37_13ecbplus.xml_11')",1,1
"('37_8ecbplus.xml_10', '37_13ecbplus.xml_14')",1,1
"('37_8ecbplus.xml_10', '37_14ecbplus.xml_7')",1,1
"('37_8ecbplus.xml_10', '37_14ecbplus.xml_9')",1,1
"('37_8ecbplus.xml_10', '37_2ecbplus.xml_12')",1,1
"('37_8ecbplus.xml_10', '37_2ecbplus.xml_14')",1,1
"('37_8ecbplus.xml_10', '37_3ecbplus.xml_14')",1,1
"('37_8ecbplus.xml_10', '37_3ecbplus.xml_16')",1,1
"('37_8ecbplus.xml_10', '37_4ecbplus.xml_38')",1,1
"('37_8ecbplus.xml_10', '37_4ecbplus.xml_50')",1,1
"('37_8ecbplus.xml_10', '37_5ecbplus.xml_16')",1,1
"('37_8ecbplus.xml_10', '37_5ecbplus.xml_19')",1,1
"('37_8ecbplus.xml_10', '37_6ecbplus.xml_14')",1,1
"('37_8ecbplus.xml_10', '37_6ecbplus.xml_20')",1,1
"('37_8ecbplus.xml_10', '37_7ecbplus.xml_18')",1,1
"('37_8ecbplus.xml_10', '37_7ecbplus.xml_20')",1,1
"('37_8ecbplus.xml_49', '37_10ecbplus.xml_17')",1,1
"('37_8ecbplus.xml_49', '37_13ecbplus.xml_15')",1,1
"('37_8ecbplus.xml_49', '37_14ecbplus.xml_11')",1,1
"('37_8ecbplus.xml_49', '37_1ecbplus.xml_44')",0,1
"('37_8ecbplus.xml_49', '37_1ecbplus.xml_49')",1,1
"('37_8ecbplus.xml_49', '37_2ecbplus.xml_16')",1,1
"('37_8ecbplus.xml_49', '37_3ecbplus.xml_10')",1,1
"('37_8ecbplus.xml_49', '37_4ecbplus.xml_41')",1,1
"('37_8ecbplus.xml_49', '37_4ecbplus.xml_48')",1,1
"('37_8ecbplus.xml_49', '37_5ecbplus.xml_14')",1,1
"('37_8ecbplus.xml_49', '37_5ecbplus.xml_20')",1,1
"('37_8ecbplus.xml_49', '37_6ecbplus.xml_18')",1,1
"('37_8ecbplus.xml_49', '37_7ecbplus.xml_14')",1,1
"('37_8ecbplus.xml_49', '37_7ecbplus.xml_15')",0,1
"('37_8ecbplus.xml_53', '37_7ecbplus.xml_33')",0,1
"('37_8ecbplus.xml_7', '37_10ecbplus.xml_15')",0,1
